Player,Year,Pos,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF
s_O.J._Mayo,2009,SG,21,49.2258064516,18.7096774194,15.7182817402,2.29551057576,5.11127093601,0.449107590753,0.344659996311,0.981302511715,0.351227060154,1.95085057945,4.1299684243,0.472364526559,0.495,1.16234529949,1.5548976644,0.747538134568,0.897200282568,1.85684759505,3.8,1.11930959952,0.462495265835,22.6290322581,0.913012224631,1.65903401812
s_Luc_Richard_Mbah_a_Moute,2009,PF,22,82.0,52.0,25.8,2.8,6.0,0.462,0.0,0.0,0.0,2.8,5.9,0.466,0.462,1.7,2.3,0.729,2.3,3.6,5.9,1.1,1.1,0.5,1.2,2.5
s_Rashad_McCants,2009,SG,24,58.0,3.0,19.0,3.3,8.4,0.393,1.1,3.3,0.333,2.2,5.2,0.431,0.458,1.8,2.4,0.759,0.4,1.5,1.9,1.2,0.8,0.2,1.1,1.8
s_Antonio_McDyess,2009,PF,34,62.0,30.0,30.1,4.3,8.5,0.51,0.0,0.0,,4.3,8.5,0.51,0.51,1.0,1.4,0.698,3.0,6.8,9.8,1.3,0.7,0.8,0.8,3.1
s_JaVale_McGee,2009,C,21,49.2258064516,18.7096774194,15.7182817402,2.29551057576,5.11127093601,0.449107590753,0.344659996311,0.981302511715,0.351227060154,1.95085057945,4.1299684243,0.472364526559,0.494,1.16234529949,1.5548976644,0.747538134568,0.897200282568,1.85684759505,3.9,1.11930959952,0.462495265835,22.6290322581,0.913012224631,1.65903401812
s_Tracy_McGrady,2009,SG,29,35.0,35.0,33.7,5.4,13.9,0.388,1.3,3.3,0.376,4.1,10.5,0.391,0.433,3.6,4.5,0.801,0.6,3.8,4.4,5.0,1.2,0.4,2.0,1.1
s_Dominic_McGuire,2009,SF,23,79.0,57.0,26.2,1.8,4.1,0.432,0.0,0.1,0.5,1.7,4.1,0.431,0.435,0.9,1.3,0.725,1.4,4.0,5.4,2.5,0.8,0.9,1.2,1.9
s_Josh_McRoberts,2009,PF,21,33.0,0.0,8.5,1.1,2.5,0.422,0.0,0.3,0.0,1.1,2.2,0.479,0.422,0.3,0.4,0.769,0.8,1.5,2.2,0.5,0.4,0.5,0.4,1.2
s_Pops_Mensah-Bonsu,2009,PF,25,22.0,0.0,12.9,1.8,4.7,0.379,0.0,0.1,0.0,1.8,4.6,0.386,0.379,1.5,2.2,0.688,2.5,2.6,5.1,0.3,0.4,0.2,0.9,2.0
s_Chris_Mihm,2009,C,29,18.0,0.0,5.8,0.8,2.2,0.375,0.0,0.0,,0.8,2.2,0.375,0.375,0.3,0.4,0.857,0.8,1.1,1.9,0.6,0.1,0.3,0.6,1.3
s_C.J._Miles,2009,SG,21,72.0,72.0,22.5,3.6,7.8,0.459,0.9,2.5,0.352,2.7,5.3,0.509,0.515,1.1,1.2,0.876,0.6,1.7,2.3,1.5,0.6,0.2,0.9,2.6
s_Darius_Miles,2009,SF,27,34.0,0.0,8.8,1.4,2.9,0.485,0.0,0.2,0.167,1.4,2.7,0.505,0.49,0.7,0.9,0.742,0.6,1.1,1.7,0.5,0.3,0.6,0.6,0.9
s_Darko_Milicic,2009,C,23,61.0,15.0,17.0,2.2,4.4,0.515,0.0,0.0,,2.2,4.4,0.515,0.515,1.0,1.7,0.562,1.4,3.0,4.3,0.6,0.4,0.8,0.8,2.2
s_Andre_Miller,2009,PG,32,82.0,82.0,36.3,6.0,12.7,0.473,0.2,0.6,0.283,5.8,12.0,0.483,0.48,4.1,5.0,0.826,1.5,3.0,4.5,6.5,1.3,0.2,2.4,2.4
s_Brad_Miller,2009,C,32,70.0,43.0,30.0,4.2,8.8,0.476,0.3,0.8,0.411,3.8,8.0,0.482,0.494,3.2,3.9,0.824,2.1,5.6,7.8,3.3,0.7,0.5,1.9,3.2
s_Mike_Miller,2009,SF,28,73.0,47.0,32.3,3.6,7.5,0.482,1.2,3.1,0.378,2.5,4.4,0.554,0.559,1.5,2.0,0.732,1.0,5.6,6.6,4.5,0.4,0.4,2.0,1.9
s_Paul_Millsap,2009,PF,23,76.0,38.0,30.1,5.3,9.9,0.534,0.0,0.1,0.0,5.3,9.8,0.537,0.534,3.0,4.3,0.699,3.3,5.3,8.6,1.8,1.0,1.0,1.7,3.8
s_Yao_Ming,2009,C,28,77.0,77.0,33.6,7.4,13.4,0.548,0.0,0.0,1.0,7.3,13.4,0.548,0.549,4.9,5.7,0.866,2.6,7.2,9.9,1.8,0.4,1.9,3.0,3.3
s_Cuttino_Mobley,2009,SG,33,11.0,11.0,33.2,5.7,13.3,0.432,1.1,3.2,0.343,4.6,10.1,0.459,0.473,1.2,1.6,0.722,0.8,1.8,2.6,1.1,1.4,0.2,1.6,1.9
s_Nazr_Mohammed,2009,C,31,39.0,1.0,8.7,1.1,2.6,0.406,0.0,0.0,,1.1,2.6,0.406,0.406,0.6,1.0,0.55,0.9,1.1,2.0,0.2,0.1,0.4,0.6,1.6
s_Jamario_Moon,2009,SF,28,80.0,60.0,25.9,2.8,5.9,0.468,0.8,2.3,0.355,2.0,3.6,0.54,0.537,0.9,1.0,0.85,0.7,3.8,4.6,1.2,1.1,0.8,0.5,1.7
s_Mikki_Moore,2009,PF-C,33,70.0,20.0,17.2,1.6,2.9,0.553,0.0,0.0,,1.6,2.9,0.553,0.553,0.7,0.9,0.787,1.1,2.6,3.7,0.8,0.2,0.3,0.7,3.0
s_Randolph_Morris,2009,C,23,23.0,0.0,3.9,0.3,0.7,0.412,0.0,0.0,,0.3,0.7,0.412,0.412,0.2,0.2,1.0,0.2,0.7,0.9,0.1,0.1,0.0,0.3,1.1
s_Adam_Morrison,2009,SF,24,52.0,5.0,13.7,1.5,4.3,0.359,0.6,1.8,0.333,0.9,2.4,0.378,0.43,0.3,0.4,0.739,0.3,1.2,1.5,0.8,0.2,0.1,0.6,1.5
s_Anthony_Morrow,2009,SG,23,49.2258064516,18.7096774194,15.7182817402,2.29551057576,5.11127093601,0.449107590753,0.344659996311,0.981302511715,0.351227060154,1.95085057945,4.1299684243,0.472364526559,0.558,1.16234529949,1.5548976644,0.747538134568,0.897200282568,1.85684759505,3.0,1.11930959952,0.462495265835,22.6290322581,0.913012224631,1.65903401812
s_Troy_Murphy,2009,PF,28,73.0,73.0,34.0,5.0,10.5,0.475,2.2,4.9,0.45,2.8,5.6,0.496,0.58,2.1,2.5,0.826,2.0,9.8,11.8,2.4,0.8,0.5,1.6,3.1
s_Ronald_Murray,2009,SG,29,80.0,2.0,24.7,4.4,9.9,0.447,1.1,3.0,0.36,3.4,6.9,0.485,0.501,2.2,2.9,0.76,0.3,1.8,2.1,2.0,1.1,0.2,1.6,2.2
s_Dikembe_Mutombo,2009,C,42,9.0,2.0,10.7,0.6,1.4,0.385,0.0,0.0,,0.6,1.4,0.385,0.385,0.7,1.0,0.667,1.3,2.3,3.7,0.0,0.0,1.2,0.7,1.2
s_Eduardo_Najera,2009,PF,32,27.0,0.0,11.8,1.2,2.7,0.446,0.2,0.9,0.2,1.0,1.8,0.571,0.48,0.3,0.8,0.364,0.6,1.9,2.5,0.7,0.4,0.1,0.7,1.9
s_Steve_Nash,2009,PG,34,74.0,74.0,33.6,5.8,11.5,0.503,1.5,3.3,0.439,4.3,8.2,0.529,0.566,2.6,2.8,0.933,0.3,2.8,3.0,9.7,0.7,0.1,3.4,1.5
s_DeMarcus_Nelson,2009,PG,23,49.2258064516,18.7096774194,15.7182817402,2.29551057576,5.11127093601,0.449107590753,0.344659996311,0.981302511715,0.351227060154,1.95085057945,4.1299684243,0.472364526559,0.444,1.16234529949,1.5548976644,0.747538134568,0.897200282568,1.85684759505,1.8,1.11930959952,0.462495265835,22.6290322581,0.913012224631,1.65903401812
s_Jameer_Nelson,2009,PG,26,42.0,42.0,31.2,6.4,12.6,0.503,2.0,4.3,0.453,4.4,8.3,0.529,0.58,2.0,2.3,0.887,0.5,3.0,3.5,5.4,1.2,0.1,2.0,2.9
s_Rasho_Nesterovic,2009,C,32,70.0,19.0,17.3,3.2,6.2,0.513,0.0,0.0,0.0,3.2,6.2,0.514,0.513,0.4,0.5,0.781,1.3,2.1,3.4,1.6,0.4,0.5,0.9,2.4
s_Demetris_Nichols,2009,SF,24,4.0,0.0,3.5,0.8,2.3,0.333,0.0,0.5,0.0,0.8,1.8,0.429,0.333,0.3,0.5,0.5,0.0,0.5,0.5,0.3,0.0,0.3,0.0,0.3
s_Joakim_Noah,2009,C,23,80.0,55.0,24.2,2.6,4.7,0.556,0.0,0.0,0.0,2.6,4.6,0.558,0.556,1.5,2.3,0.676,3.1,4.5,7.6,1.3,0.6,1.4,1.0,3.0
s_Andres_Nocioni,2009,PF-SF,29,76.0,18.0,26.2,3.9,9.2,0.427,1.6,4.1,0.399,2.3,5.1,0.449,0.515,1.9,2.4,0.792,0.7,4.0,4.8,1.3,0.5,0.4,1.5,3.4
s_Steve_Novak,2009,PF,25,71.0,3.0,16.4,2.5,5.6,0.444,1.7,4.0,0.416,0.8,1.5,0.518,0.595,0.3,0.3,0.913,0.3,1.5,1.8,0.6,0.3,0.1,0.3,1.0
s_Dirk_Nowitzki,2009,PF,30,81.0,81.0,37.7,9.6,20.0,0.479,0.8,2.1,0.359,8.8,17.9,0.493,0.498,6.0,6.7,0.89,1.1,7.3,8.4,2.4,0.8,0.8,1.9,2.2
s_Patrick_O_Bryant,2009,C,22,39.0,3.0,6.5,1.2,2.2,0.536,0.0,0.1,0.0,1.2,2.1,0.549,0.536,0.3,0.5,0.55,0.3,1.4,1.7,0.3,0.2,0.5,0.6,1.6
s_Jermaine_O_Neal,2009,C,30,68.0,61.0,29.8,5.4,11.3,0.474,0.0,0.0,0.0,5.4,11.3,0.475,0.474,2.6,3.3,0.788,1.9,4.5,6.4,1.8,0.4,2.0,2.1,3.1
s_Shaquille_O_Neal,2009,C,36,75.0,75.0,30.0,6.8,11.2,0.609,0.0,0.0,0.0,6.8,11.2,0.61,0.609,4.1,6.9,0.595,2.5,5.9,8.4,1.7,0.7,1.4,2.2,3.4
s_Fabricio_Oberto,2009,C,33,54.0,11.0,12.5,1.1,1.9,0.587,0.0,0.0,0.0,1.1,1.9,0.592,0.587,0.4,0.6,0.571,1.2,1.4,2.6,1.1,0.1,0.2,0.7,1.8
s_Greg_Oden,2009,C,21,49.2258064516,18.7096774194,15.7182817402,2.29551057576,5.11127093601,0.449107590753,0.344659996311,0.981302511715,0.351227060154,1.95085057945,4.1299684243,0.472364526559,0.564,1.16234529949,1.5548976644,0.747538134568,0.897200282568,1.85684759505,7.0,1.11930959952,0.462495265835,22.6290322581,0.913012224631,1.65903401812
s_Lamar_Odom,2009,PF,29,78.0,32.0,29.7,4.4,9.0,0.492,0.4,1.3,0.32,4.0,7.7,0.522,0.516,2.1,3.3,0.623,2.3,5.9,8.2,2.6,1.0,1.3,1.8,3.0
s_Emeka_Okafor,2009,C,26,82.0,81.0,32.8,5.3,9.4,0.561,0.0,0.0,,5.3,9.4,0.561,0.561,2.7,4.5,0.593,3.4,6.7,10.1,0.6,0.6,1.7,1.8,3.0
s_Mehmet_Okur,2009,C,29,72.0,72.0,33.5,6.0,12.3,0.485,1.3,2.8,0.446,4.7,9.5,0.497,0.536,3.8,4.6,0.817,1.7,6.0,7.7,1.7,0.8,0.7,1.8,3.0
s_Kevin_Ollie,2009,PG,36,50.0,21.0,17.0,1.2,3.0,0.407,0.0,0.0,0.0,1.2,3.0,0.409,0.407,1.6,1.9,0.833,0.3,1.2,1.5,2.3,0.4,0.1,0.7,1.6
s_Travis_Outlaw,2009,SF,24,81.0,6.0,27.7,4.8,10.5,0.453,1.1,2.9,0.377,3.7,7.6,0.482,0.505,2.2,3.0,0.723,0.9,3.2,4.1,1.0,0.6,0.7,1.2,2.1
s_Zaza_Pachulia,2009,C,24,77.0,26.0,19.1,2.1,4.2,0.497,0.0,0.0,0.0,2.1,4.1,0.502,0.497,2.1,3.0,0.709,2.2,3.4,5.7,0.7,0.5,0.3,1.2,2.7
s_Anthony_Parker,2009,SG,33,80.0,71.0,33.0,4.0,9.4,0.426,1.2,3.0,0.39,2.8,6.4,0.442,0.488,1.5,1.8,0.834,0.6,3.4,4.0,3.4,1.3,0.2,1.4,1.8
s_Tony_Parker,2009,PG,26,72.0,71.0,34.1,8.9,17.5,0.506,0.3,0.9,0.292,8.6,16.6,0.518,0.513,3.9,5.0,0.782,0.4,2.7,3.1,6.9,0.9,0.1,2.6,1.5
s_Chris_Paul,2009,PG,23,78.0,78.0,38.5,8.1,16.1,0.503,0.8,2.3,0.364,7.3,13.8,0.525,0.528,5.8,6.7,0.868,0.9,4.7,5.5,11.0,2.8,0.1,3.0,2.7
s_Sasha_Pavlovic,2009,SF,25,66.0,12.0,16.0,1.8,4.2,0.422,0.7,1.8,0.41,1.0,2.4,0.43,0.509,0.4,0.8,0.463,0.5,1.5,1.9,1.1,0.3,0.2,0.7,1.8
s_Oleksiy_Pecherov,2009,C,23,32.0,0.0,8.7,1.2,3.2,0.386,0.4,1.3,0.326,0.8,1.8,0.431,0.455,0.8,0.9,0.828,1.1,1.3,2.4,0.1,0.2,0.1,0.3,1.1
s_Kendrick_Perkins,2009,C,24,76.0,76.0,29.6,3.6,6.3,0.577,0.0,0.0,0.0,3.6,6.3,0.58,0.577,1.3,2.1,0.6,2.7,5.5,8.1,1.3,0.3,2.0,2.2,3.3
s_Morris_Peterson,2009,SG,31,43.0,9.0,12.0,1.7,4.3,0.399,0.8,2.0,0.388,0.9,2.3,0.408,0.489,0.3,0.4,0.632,0.3,1.7,2.0,0.4,0.3,0.0,0.3,1.2
s_Johan_Petro,2009,C,23,49.0,22.0,11.4,1.5,3.6,0.415,0.0,0.0,0.0,1.5,3.6,0.42,0.415,0.3,0.6,0.552,0.9,2.4,3.2,0.3,0.4,0.3,0.6,2.2
s_Paul_Pierce,2009,SF,31,81.0,81.0,37.5,6.7,14.6,0.457,1.5,3.8,0.391,5.2,10.8,0.48,0.508,5.7,6.8,0.83,0.7,5.0,5.6,3.6,1.0,0.3,2.8,2.7
s_Mickael_Pietrus,2009,SG,26,54.0,25.0,24.6,3.3,7.9,0.413,1.5,4.1,0.359,1.8,3.8,0.473,0.507,1.4,2.0,0.709,0.8,2.4,3.3,1.2,0.6,0.4,1.0,2.3
s_James_Posey,2009,SG,32,75.0,0.0,28.5,2.9,7.0,0.412,1.5,4.2,0.369,1.3,2.8,0.476,0.523,1.6,1.9,0.822,0.5,4.3,4.8,1.1,0.8,0.3,1.1,2.9
s_Leon_Powe,2009,PF,25,70.0,7.0,17.5,2.5,4.8,0.524,0.0,0.0,,2.5,4.8,0.524,0.524,2.6,3.8,0.689,2.1,2.9,4.9,0.7,0.3,0.5,1.1,2.7
s_Josh_Powell,2009,PF,26,60.0,1.0,11.7,1.8,4.0,0.444,0.0,0.0,,1.8,4.0,0.444,0.444,0.6,0.8,0.76,1.2,1.8,2.9,0.5,0.2,0.3,0.9,1.6
s_Ronnie_Price,2009,PG,25,52.0,17.0,14.2,1.5,3.9,0.379,0.4,1.2,0.311,1.1,2.7,0.408,0.426,0.7,0.9,0.756,0.2,1.1,1.3,2.1,0.8,0.1,1.2,1.4
s_Tayshaun_Prince,2009,SF,28,82.0,82.0,37.3,5.6,12.4,0.45,0.7,1.7,0.397,4.9,10.7,0.458,0.477,2.3,3.0,0.778,1.6,4.2,5.8,3.1,0.5,0.6,1.2,1.3
s_Gabe_Pruitt,2009,SG,22,47.0,0.0,7.8,0.7,2.1,0.307,0.3,1.0,0.292,0.4,1.1,0.321,0.376,0.4,0.4,0.81,0.2,0.7,0.9,0.8,0.3,0.1,0.4,0.7
s_Joel_Przybilla,2009,C,29,82.0,43.0,23.8,2.0,3.3,0.625,0.0,0.0,0.0,2.0,3.3,0.627,0.625,1.4,2.1,0.663,2.5,6.3,8.7,0.3,0.4,1.2,1.0,2.6
s_Chris_Quinn,2009,PG,25,66.0,0.0,14.6,1.8,4.4,0.408,0.8,2.1,0.409,0.9,2.3,0.408,0.505,0.7,0.9,0.81,0.1,1.0,1.1,2.0,0.4,0.0,0.5,1.2
s_Vladimir_Radmanovic,2009,SF,28,78.0,31.0,18.5,2.5,6.0,0.421,1.3,3.4,0.401,1.2,2.6,0.446,0.533,0.6,0.7,0.741,0.6,2.3,2.8,1.0,0.6,0.2,1.3,1.4
s_Anthony_Randolph,2009,PF,19,49.2258064516,18.7096774194,15.7182817402,2.29551057576,5.11127093601,0.449107590753,0.344659996311,0.981302511715,0.351227060154,1.95085057945,4.1299684243,0.472364526559,0.462,1.16234529949,1.5548976644,0.747538134568,0.897200282568,1.85684759505,5.8,1.11930959952,0.462495265835,22.6290322581,0.913012224631,1.65903401812
s_Shavlik_Randolph,2009,PF,25,10.0,0.0,3.7,0.8,1.3,0.615,0.1,0.1,1.0,0.7,1.2,0.583,0.654,0.1,0.4,0.25,1.0,0.8,1.8,0.0,0.0,0.1,0.6,0.4
s_Zach_Randolph,2009,PF-C,27,50.0,45.0,35.1,8.3,17.5,0.475,0.6,1.9,0.33,7.7,15.5,0.494,0.494,3.6,4.9,0.734,3.1,6.9,10.1,2.1,0.9,0.3,2.3,2.7
s_Theo_Ratliff,2009,C,35,46.0,0.0,12.6,0.7,1.4,0.531,0.0,0.0,,0.7,1.4,0.531,0.531,0.5,0.8,0.6,1.0,1.8,2.8,0.2,0.4,1.0,0.3,1.7
s_Michael_Redd,2009,SG,29,33.0,32.0,36.5,7.5,16.6,0.455,2.1,5.8,0.366,5.4,10.8,0.503,0.519,4.0,4.9,0.814,0.7,2.5,3.2,2.7,1.1,0.1,1.6,1.4
s_J.J._Redick,2009,SG,24,64.0,5.0,17.4,1.8,4.7,0.391,1.0,2.8,0.374,0.8,1.9,0.417,0.503,1.3,1.5,0.871,0.1,1.6,1.7,1.1,0.3,0.0,0.8,1.1
s_Jason_Richardson,2009,SG,28,72.0,71.0,33.5,6.5,13.5,0.477,1.8,4.5,0.397,4.7,9.0,0.518,0.544,2.1,2.8,0.769,1.1,3.4,4.4,2.0,1.1,0.4,1.3,2.0
s_Jeremy_Richardson,2009,SF,24,12.0,0.0,7.8,1.2,4.1,0.286,0.5,1.4,0.353,0.7,2.7,0.25,0.347,0.3,0.5,0.5,0.1,1.1,1.2,0.3,0.0,0.0,0.3,0.5
s_Quentin_Richardson,2009,SG,28,72.0,51.0,26.3,3.6,9.3,0.393,1.7,4.6,0.365,2.0,4.7,0.42,0.483,1.2,1.6,0.761,1.0,3.4,4.4,1.6,0.7,0.1,1.0,1.8
s_Luke_Ridnour,2009,PG,27,72.0,50.0,28.2,3.5,8.6,0.403,0.8,2.2,0.35,2.7,6.4,0.42,0.447,1.8,2.1,0.869,0.5,2.6,3.0,5.1,1.3,0.2,1.8,2.8
s_Anthony_Roberson,2009,PG,25,29.0,0.0,9.5,1.5,4.1,0.367,0.9,2.8,0.321,0.6,1.3,0.462,0.475,0.2,0.2,1.0,0.2,0.6,0.8,0.7,0.3,0.0,0.3,0.6
s_Nate_Robinson,2009,PG,24,74.0,11.0,29.9,6.1,13.9,0.437,1.7,5.2,0.325,4.4,8.7,0.504,0.498,3.4,4.0,0.841,1.3,2.6,3.9,4.1,1.3,0.1,1.9,2.8
s_Sergio_Rodriguez,2009,PG,22,80.0,13.0,15.3,1.6,4.1,0.392,0.5,1.4,0.325,1.2,2.7,0.428,0.448,0.8,1.0,0.792,0.5,1.1,1.6,3.6,0.7,0.0,1.5,1.7
s_Rajon_Rondo,2009,PG,22,80.0,80.0,33.0,4.8,9.5,0.505,0.2,0.6,0.313,4.6,8.9,0.518,0.514,2.2,3.4,0.642,1.3,4.0,5.2,8.2,1.9,0.1,2.6,2.4
s_Derrick_Rose,2009,PG,20,49.2258064516,18.7096774194,15.7182817402,2.29551057576,5.11127093601,0.449107590753,0.344659996311,0.981302511715,0.351227060154,1.95085057945,4.1299684243,0.472364526559,0.482,1.16234529949,1.5548976644,0.747538134568,0.897200282568,1.85684759505,3.9,1.11930959952,0.462495265835,22.6290322581,0.913012224631,1.65903401812
s_Malik_Rose,2009,SF-PF,34,38.0,0.0,12.4,1.2,3.4,0.344,0.0,0.2,0.0,1.2,3.3,0.363,0.344,1.1,1.3,0.784,0.4,2.1,2.5,0.9,0.3,0.1,0.9,1.9
s_Quinton_Ross,2009,SF,27,68.0,7.0,17.1,1.5,3.8,0.382,0.5,1.3,0.375,1.0,2.5,0.386,0.446,0.5,0.6,0.81,0.4,1.4,1.9,0.7,0.5,0.2,0.5,1.7
s_Brandon_Roy,2009,SG,24,78.0,78.0,37.2,8.1,16.9,0.48,1.1,2.8,0.377,7.1,14.1,0.501,0.512,5.3,6.5,0.824,1.3,3.4,4.7,5.1,1.1,0.3,1.9,1.6
s_Michael_Ruffin,2009,PF,32,11.0,0.0,3.2,0.2,0.6,0.286,0.0,0.0,,0.2,0.6,0.286,0.286,0.2,0.2,1.0,0.5,0.5,1.0,0.0,0.3,0.1,0.2,0.6
s_Brandon_Rush,2009,SG,23,49.2258064516,18.7096774194,15.7182817402,2.29551057576,5.11127093601,0.449107590753,0.344659996311,0.981302511715,0.351227060154,1.95085057945,4.1299684243,0.472364526559,0.49,1.16234529949,1.5548976644,0.747538134568,0.897200282568,1.85684759505,3.1,1.11930959952,0.462495265835,22.6290322581,0.913012224631,1.65903401812
s_Kareem_Rush,2009,SG,28,25.0,1.0,8.0,0.8,2.3,0.345,0.4,1.3,0.303,0.4,1.0,0.4,0.431,0.2,0.2,1.0,0.0,0.6,0.6,0.6,0.2,0.0,0.4,0.4
s_John_Salmons,2009,SF,29,79.0,74.0,37.5,6.5,13.8,0.472,1.6,3.8,0.417,4.9,10.0,0.493,0.53,3.6,4.4,0.83,0.7,3.5,4.2,3.2,1.1,0.3,2.1,2.3
s_Cheikh_Samb,2009,C,24,18.0,0.0,4.6,0.3,1.8,0.188,0.0,0.2,0.0,0.3,1.6,0.207,0.188,0.2,0.4,0.429,0.6,0.8,1.3,0.1,0.2,0.6,0.2,0.4
s_Brian_Scalabrine,2009,C,30,39.0,8.0,12.9,1.2,2.9,0.421,0.6,1.6,0.393,0.6,1.4,0.453,0.526,0.4,0.5,0.889,0.2,1.1,1.3,0.5,0.2,0.3,0.3,1.9
s_Luis_Scola,2009,PF,28,82.0,82.0,30.3,5.2,9.7,0.531,0.0,0.0,0.0,5.2,9.7,0.533,0.531,2.4,3.1,0.76,2.4,6.3,8.8,1.5,0.8,0.1,1.5,3.2
s_Thabo_Sefolosha,2009,SF-SG,24,66.0,36.0,22.0,2.3,5.4,0.426,0.4,1.3,0.276,1.9,4.1,0.474,0.459,0.9,1.1,0.836,0.8,2.8,3.7,1.7,1.1,0.7,1.0,1.6
s_Mouhamed_Sene,2009,C,22,6.0,0.0,4.8,1.0,1.5,0.667,0.0,0.0,,1.0,1.5,0.667,0.667,1.3,1.7,0.8,0.8,1.5,2.3,0.0,0.2,0.5,0.7,0.3
s_Ramon_Sessions,2009,PG,22,79.0,39.0,27.5,4.4,9.8,0.445,0.1,0.4,0.176,4.3,9.4,0.457,0.449,3.6,4.5,0.794,0.8,2.6,3.4,5.7,1.1,0.1,1.9,2.0
s_Walter_Sharpe,2009,PF,22,49.2258064516,18.7096774194,15.7182817402,2.29551057576,5.11127093601,0.449107590753,0.344659996311,0.981302511715,0.351227060154,1.95085057945,4.1299684243,0.472364526559,0.364,1.16234529949,1.5548976644,0.747538134568,0.897200282568,1.85684759505,0.4,1.11930959952,0.462495265835,22.6290322581,0.913012224631,1.65903401812
s_Bobby_Simmons,2009,SF,28,71.0,44.0,24.4,2.8,6.2,0.449,1.6,3.7,0.447,1.1,2.5,0.453,0.582,0.6,0.8,0.741,1.0,2.9,3.9,1.3,0.7,0.1,0.9,2.6
s_Cedric_Simmons,2009,PF,23,18.0,0.0,4.7,0.6,1.4,0.44,0.0,0.0,,0.6,1.4,0.44,0.44,0.4,0.9,0.438,0.3,0.6,0.9,0.1,0.1,0.2,0.1,0.4
s_Courtney_Sims,2009,C,25,2.0,0.0,6.5,1.5,3.0,0.5,0.0,0.0,,1.5,3.0,0.5,0.5,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.5,0.5
s_Sean_Singletary,2009,PG,23,49.2258064516,18.7096774194,15.7182817402,2.29551057576,5.11127093601,0.449107590753,0.344659996311,0.981302511715,0.351227060154,1.95085057945,4.1299684243,0.472364526559,0.424,1.16234529949,1.5548976644,0.747538134568,0.897200282568,1.85684759505,0.9,1.11930959952,0.462495265835,22.6290322581,0.913012224631,1.65903401812
s_James_Singleton,2009,PF,27,62.0,6.0,14.3,1.9,3.6,0.529,0.2,0.6,0.325,1.7,2.9,0.575,0.559,1.1,1.3,0.859,1.4,2.6,4.0,0.3,0.4,0.5,0.6,1.8
s_Brian_Skinner,2009,PF,32,51.0,21.0,16.5,1.8,4.0,0.449,0.0,0.0,0.0,1.8,4.0,0.453,0.449,0.6,0.9,0.638,1.4,2.6,4.0,0.5,0.3,1.0,0.8,1.8
s_Craig_Smith,2009,PF,25,74.0,31.0,19.7,3.9,6.9,0.562,0.0,0.0,0.0,3.9,6.9,0.563,0.562,2.3,3.4,0.677,1.3,2.5,3.8,1.1,0.4,0.3,1.4,2.5
s_J.R._Smith,2009,SG,23,81.0,18.0,27.7,5.2,11.7,0.446,2.2,5.6,0.397,3.0,6.1,0.491,0.541,2.5,3.4,0.754,0.5,3.1,3.7,2.8,1.0,0.2,1.9,2.3
s_Joe_Smith,2009,C,33,57.0,3.0,19.3,2.7,5.8,0.468,0.1,0.1,0.429,2.7,5.7,0.469,0.473,1.0,1.4,0.72,1.6,3.1,4.6,0.7,0.3,0.7,0.4,2.1
s_Josh_Smith,2009,PF,23,69.0,69.0,35.1,6.1,12.3,0.492,0.4,1.3,0.299,5.7,11.0,0.514,0.508,3.1,5.2,0.588,1.9,5.3,7.2,2.4,1.4,1.6,2.3,2.7
s_Will_Solomon,2009,PG,30,53.0,9.0,13.4,2.0,4.6,0.429,0.5,1.6,0.326,1.5,3.0,0.484,0.486,0.5,0.6,0.735,0.2,1.0,1.2,2.5,0.5,0.1,1.0,1.3
s_Darius_Songaila,2009,C,30,77.0,29.0,19.8,3.2,5.9,0.532,0.0,0.0,0.0,3.2,5.9,0.533,0.532,1.0,1.2,0.889,1.0,2.0,2.9,1.2,0.8,0.3,1.0,2.6
s_Marreese_Speights,2009,C,21,49.2258064516,18.7096774194,15.7182817402,2.29551057576,5.11127093601,0.449107590753,0.344659996311,0.981302511715,0.351227060154,1.95085057945,4.1299684243,0.472364526559,0.504,1.16234529949,1.5548976644,0.747538134568,0.897200282568,1.85684759505,3.7,1.11930959952,0.462495265835,22.6290322581,0.913012224631,1.65903401812
s_Jerry_Stackhouse,2009,SG,34,10.0,1.0,16.2,1.6,6.0,0.267,0.3,1.9,0.158,1.3,4.1,0.317,0.292,0.7,0.7,1.0,0.5,1.2,1.7,1.2,0.4,0.1,0.9,0.6
s_DeShawn_Stevenson,2009,SG,27,32.0,25.0,27.7,2.3,7.2,0.312,1.1,4.0,0.271,1.2,3.2,0.363,0.387,1.0,1.9,0.533,0.3,2.0,2.4,3.1,0.7,0.1,1.0,1.3
s_Peja_Stojakovic,2009,SF,31,61.0,59.0,34.2,4.7,11.8,0.399,2.4,6.3,0.378,2.3,5.5,0.424,0.5,1.5,1.7,0.894,0.7,3.6,4.3,1.2,0.9,0.0,0.8,1.7
s_Amare_Stoudemire,2009,PF,26,53.0,53.0,36.8,7.6,14.1,0.539,0.1,0.1,0.429,7.6,14.0,0.54,0.541,6.1,7.3,0.835,2.2,5.9,8.1,2.0,0.9,1.1,2.8,3.1
